object,split,label,image,mask
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0078.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0078.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0079.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0079.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0080.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0080.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0081.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0081.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0082.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0082.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0083.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0083.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0084.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0084.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0085.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0085.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0086.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0086.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0087.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0087.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0088.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0088.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0089.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0089.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0090.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0090.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0091.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0091.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0092.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0092.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0093.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0093.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0094.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0094.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0095.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0095.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0096.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0096.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0097.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0097.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0098.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0098.png
pcb1,test,anomaly,pcb1/Data/Images/Anomaly/pcb1_test_0099.jpg,pcb1/Data/Masks/Anomaly/pcb1_test_0099.png
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0100.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0101.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0102.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0103.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0104.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0105.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0106.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0107.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0108.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0109.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0110.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0111.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0112.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0113.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0114.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0115.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0116.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0117.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0118.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0119.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0120.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0121.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0122.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0123.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0124.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0125.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0126.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0127.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0128.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0129.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0130.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0131.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0132.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0133.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0134.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0135.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0136.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0137.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0138.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0139.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0140.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0141.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0142.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0143.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0144.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0145.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0146.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0147.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0148.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0149.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0150.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0151.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0152.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0153.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0154.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0155.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0156.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0157.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0158.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0159.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0160.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0161.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0162.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0163.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0164.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0165.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0166.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0167.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0168.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0169.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0170.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0171.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0172.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0173.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0174.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0175.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0176.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0177.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0178.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0179.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0180.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0181.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0182.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0183.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0184.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0185.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0186.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0187.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0188.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0189.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0190.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0191.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0192.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0193.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0194.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0195.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0196.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0197.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0198.jpg,
pcb1,test,normal,pcb1/Data/Images/Normal/pcb1_test_0199.jpg,
